The Bye Bye Man,1/12/2017,7400000,26667197,19267197
Entourage,6/3/2015,30000000,49263404,19263404
Elizabeth: The Golden Age,9/9/2007,55000000,74237563,19237563
Joe,7/15/1970,106000,19319254,19213254
A Passage to India,12/14/1984,8000000,27187653,19187653
The Sword in the Stone,12/25/1963,3000000,22182353,19182353
Johnson Family Vacation,4/7/2004,12000000,31179516,19179516
Seventh Son,12/12/2014,95000000,114178613,19178613
How High,12/21/2001,12000000,31155435,19155435
Defiance,12/31/2008,32000000,51155219,19155219
Tomorrowland,5/19/2015,190000000,209154322,19154322
The Grudge 2,10/13/2006,20000000,39143839,19143839
Bugsy,12/10/1991,30000000,49114016,19114016
The Wood,7/16/1999,6000000,25059640,19059640
Death Wish,7/24/1974,3000000,22000000,19000000
Rumor Has It...,12/23/2005,70000000,88933562,18933562
Amores perros,6/16/2000,2000000,20908467,18908467
Team America: World Police,10/10/2004,32000000,50907422,18907422
Forces of Nature,3/12/1999,75000000,93888180,18888180
Big Eyes,12/24/2014,10000000,28883511,18883511
Snatched,5/3/2017,42000000,60845711,18845711
Ji jie hao,10/9/2007,16000000,34786960,18786960
Morning Glory,1/12/2010,40000000,58785180,18785180
Where the Heart Is,4/27/2000,15000000,33771174,18771174
Honey I Blew Up the Kid,7/16/1992,40000000,58662452,18662452
Because of Winn-Dixie,2/18/2005,14000000,32645546,18645546
The 'Burbs,2/17/1989,18000000,36602000,18602000
The Way Way Back,6/6/2013,4600000,23198652,18598652
An Education,10/29/2009,7500000,26096852,18596852
God's Not Dead 2,4/1/2016,5000000,23507567,18507567
The Fury,3/10/1978,5500000,24000000,18500000
The Warriors,2/8/1979,4000000,22490039,18490039
Jungle Fever,6/7/1991,14000000,32482682,18482682
9,8/19/2009,30000000,48428063,18428063
Desperado,8/25/1995,7000000,25405445,18405445
Yentl,11/18/1983,12000000,30400000,18400000
Keeping Mum,12/2/2005,169000,18564702,18395702
Evolution,6/8/2001,80000000,98376292,18376292
Priest,5/5/2011,60000000,78309131,18309131
Thank You for Smoking,9/5/2005,6500000,24793509,18293509
Crocodile Dundee in Los Angeles,4/12/2001,21150000,39438674,18288674
Love Happens,9/18/2009,18000000,36133014,18133014
Diary of a Wimpy Kid: The Long Haul,5/19/2017,22000000,40120144,18120144
Zack and Miri Make a Porno,9/18/2008,24000000,42105111,18105111
Stay Alive,3/24/2006,9000000,27105095,18105095
Lionheart,6/7/1990,6000000,24078196,18078196
That Awkward Moment,1/29/2014,8000000,26049082,18049082
Sophie's Choice,12/8/1982,12000000,30036000,18036000
Mickey's Christmas Carol,10/19/1983,3000000,21000000,18000000
Legend,9/9/2015,25000000,42972994,17972994
A Room with a View,12/13/1985,3000000,20966644,17966644
American Gigolo,2/8/1980,4800000,22743674,17943674
The Sentinel,4/19/2006,60000000,77920346,17920346
The Fisher King,9/9/1991,24000000,41895491,17895491
Murphy's Romance,12/25/1985,13000000,30867525,17867525
The Fox and the Hound,7/10/1981,12000000,29800000,17800000
Ёлки,12/12/2010,5000000,22772019,17772019
Exodus,3/27/1960,4000000,21750000,17750000
The Last House on the Left,3/13/2009,15000000,32721635,17721635
Breaking Away,5/24/1979,2300000,20000000,17700000
127 Hours,11/5/2010,18000000,35692920,17692920
How Stella Got Her Groove Back,8/14/1998,20000000,37672350,17672350
The Quiet Ones,4/1/2014,200000,17834867,17634867
The Covenant,9/8/2006,20000000,37597471,17597471
The November Man,8/27/2014,15000000,32556119,17556119
Escape to Victory,6/17/1981,10000000,27453418,17453418
Dinner for Schmucks,7/30/2010,69000000,86387857,17387857
The Sisterhood of the Traveling Pants 2,8/6/2008,27000000,44352417,17352417
The Usual Suspects,7/19/1995,6000000,23341568,17341568
Brothers,1/27/2009,26000000,43318349,17318349
The Brothers Grimm,8/26/2005,88000000,105316267,17316267
Экипаж,4/21/2016,10000000,27305571,17305571
Good Guys Wear Black,6/1/1978,1000000,18300000,17300000
Dope,6/19/2015,700000,17986781,17286781
The Spy Next Door,1/15/2010,28000000,45236543,17236543
Sixteen Candles,5/4/1984,6500000,23686027,17186027
Love and Death,6/10/1975,3000000,20173742,17173742
Buried,9/24/2010,1987650,19152480,17164830
The Man from Snowy River,3/2/1982,3500000,20659423,17159423
High Fidelity,3/17/2000,30000000,47126295,17126295
Mrs. Brown's Boys D'Movie,6/27/2014,5900000,23000000,17100000
Uptown Girls,8/15/2003,20000000,37095657,17095657
Postcards from the Edge,9/12/1990,22000000,39071603,17071603
Robin Hood,11/8/1973,15000000,32056467,17056467
Looper,9/26/2012,30000000,47042000,17042000
Valley Girl,4/8/1983,350000,17343596,16993596
The Howling,4/3/1981,1000000,17985893,16985893
I Love Trouble,6/29/1994,45000000,61947267,16947267
The Emoji Movie,7/28/2017,50000000,66913939,16913939
Shane,4/23/1953,3100000,20000000,16900000
Fanaa,5/26/2006,5300000,22175908,16875908
Men of Honor,9/13/2000,32000000,48814909,16814909
The King and I,6/29/1956,4550000,21300000,16750000
Exorcist II: The Heretic,6/17/1977,14000000,30749142,16749142
Hot Pursuit,5/8/2015,35000000,51680201,16680201
Piku,5/8/2015,5500000,22159216,16659216
The Kingdom,8/22/2007,70000000,86658558,16658558
My Best Friend's Girl,9/19/2008,20000000,36620508,16620508
Burnt,10/2/2015,20000000,36606743,16606743
Undercover Brother,5/31/2002,25000000,41604473,16604473
The Hours,12/27/2002,25000000,41597830,16597830
Little Big Man,12/14/1970,15000000,31559552,16559552
A Most Wanted Man,7/25/2014,15000000,31554855,16554855
A Few Best Men,10/14/2011,12468389,29007412,16539023
Kingdom of the Spiders,8/24/1977,500000,17000000,16500000
Billy Madison,2/10/1995,10000000,26488734,16488734
Friday the 13th Part VI: Jason Lives,8/1/1986,3000000,19472057,16472057
Dolphin Tale 2,9/12/2014,36000000,52424533,16424533
Irrational Man,7/17/2015,11000000,27391084,16391084
The Wind That Shakes the Barley,6/23/2006,6500000,22889018,16389018
A Very Harold & Kumar Christmas,11/4/2011,19000000,35387212,16387212
Friday the 13th Part VII: The New Blood,5/13/1988,2800000,19170001,16370001
Sleeper,12/17/1973,2000000,18344729,16344729
Saving Grace,1/24/2000,10000000,26330482,16330482
Vacancy,4/20/2007,19000000,35300645,16300645
Natural Born Killers,8/25/1994,34000000,50282766,16282766
Emma,8/2/1996,6000000,22231658,16231658
Starship Troopers,11/6/1997,105000000,121214377,16214377
Cujo,8/10/1983,5000000,21200000,16200000
Martin Lawrence Live: Runteldat,8/1/2002,3000000,19184015,16184015
Alien Nation,10/7/1988,16000000,32155047,16155047
The Manchurian Candidate,7/30/2004,80000000,96105964,16105964
The Manchurian Candidate,10/24/1962,80000000,96105910,16105910
La Belle et la Bête,2/12/2014,33000000,49100000,16100000
Wrong Turn,5/30/2003,12600000,28650575,16050575
Life of Brian,8/17/1979,4000000,20045115,16045115
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,8/6/1972,2000000,18016290,16016290
Три богатыря и Шамаханская царица,12/29/2010,3000000,19010585,16010585
Margin Call,9/28/2011,3500000,19504039,16004039
Herbie Fully Loaded,6/22/2005,50000000,66002004,16002004
Logan's Run,6/23/1976,9000000,25000000,16000000
Tron,7/9/1982,17000000,33000000,16000000
Beneath the Planet of the Apes,5/1/1970,3000000,18999718,15999718
Fright Night,8/2/1985,9000000,24922237,15922237
Falling Down,2/26/1993,25000000,40903593,15903593
Black Rain,9/22/1989,30000000,45892212,15892212
The Black Hole,12/18/1979,20000000,35841901,15841901
Houseguest,1/6/1995,10500000,26325256,15825256
A Soldier's Story,9/14/1984,6000000,21821347,15821347
Hugo,11/22/2011,170000000,185770160,15770160
The Last Dragon,3/22/1985,10000000,25754284,15754284
Robin Hood: Men in Tights,7/28/1993,20000000,35739755,15739755
Pay It Forward,10/12/2000,40000000,55707411,15707411
Waiting...,10/7/2005,3000000,18637690,15637690
Tears of the Sun,3/7/2003,70000000,85632458,15632458
Gone Baby Gone,10/19/2007,19000000,34619699,15619699
Can't Hardly Wait,6/12/1998,10000000,25605015,15605015
Hustle & Flow,7/22/2005,8000000,23563727,15563727
Jennifer's Body,9/18/2009,16000000,31556061,15556061
The Tigger Movie,2/11/2000,30000000,45554533,15554533
Sicko,5/18/2007,9000000,24538513,15538513
Ender's Game,10/23/2013,110000000,125537191,15537191
Far from Heaven,9/1/2002,13500000,29027914,15527914
Accepted,8/18/2006,23000000,38505009,15505009
Super Troopers,1/18/2001,3000000,18492362,15492362
A Ghost Story,7/7/2017,100000,15584255,15484255
War,8/24/2007,25000000,40452643,15452643
La Vérité si je Mens ! 3,1/31/2012,25496629,40924982,15428353
Spaceballs,6/24/1987,22700000,38119483,15419483
Now and Then,10/20/1995,12000000,27400000,15400000
The Hitcher,1/19/2007,10000000,25399945,15399945
Concussion,11/12/2015,35000000,50363790,15363790
Secret in Their Eyes,10/14/2015,19500000,34854990,15354990
Extremely Loud & Incredibly Close,12/24/2011,40000000,55247881,15247881
The Fighting Temptations,9/17/2003,15000000,30238577,15238577
The Great Debaters,12/27/2007,15000000,30226144,15226144
The Ghost Writer,2/12/2010,45000000,60222298,15222298
Marathon Man,10/5/1976,6500000,21709020,15209020
Don't Tell Mom the Babysitter's Dead,6/7/1991,10000000,25196249,15196249
Juice,1/17/1992,5000000,20146880,15146880
When the Game Stands Tall,8/22/2014,15000000,30127963,15127963
Double Impact,7/31/1991,15000000,30102717,15102717
Road House,5/19/1989,15000000,30050028,15050028
Sweet Sweetback's Baadasssss Song,4/23/1971,150000,15200000,15050000
3:10 to Yuma,9/6/2007,55000000,70016220,15016220
Breakout,5/21/1975,1000000,16000000,15000000
Sergeant York,7/2/1941,1400000,16361885,14961885
The Beguiled,6/23/2017,10500000,25442939,14942939
Harold & Kumar Go to White Castle,5/30/2004,9000000,23936908,14936908
Nighthawks,3/17/1981,5000000,19905359,14905359
The Princess Bride,9/18/1987,16000000,30857814,14857814
Любовь-морковь 2,12/23/2008,3000000,17850711,14850711
Kahaani,3/9/2012,1200000,16000000,14800000
Ayan,4/3/2009,3230939,18000000,14769061
Sorority Row,9/9/2009,12500000,27206120,14706120
Aashiqui 2,4/25/2013,1300000,16000000,14700000
Small Soldiers,7/10/1998,40000000,54682547,14682547
Swimming Pool,5/18/2003,7800000,22441323,14641323
முதல்வன்,11/7/1999,7400000,22000000,14600000
Drive Me Crazy,10/1/1999,8000000,22593409,14593409
Empire,12/6/2002,4000000,18591272,14591272
Cat on a Hot Tin Roof,2/17/1958,3000000,17570324,14570324
Crank: High Voltage,4/16/2009,20000000,34560577,14560577
Ladder 49,10/1/2004,60000000,74541707,14541707
Parts Per Billion,3/25/2014,500000,15000000,14500000
9 рота,9/19/2005,9500000,24000000,14500000
Dick,8/4/1999,13000000,27500000,14500000
License to Drive,7/6/1988,8000000,22433275,14433275
Melancholia,5/26/2011,7400000,21817298,14417298
Duel in the Sun,12/31/1946,6000000,20400000,14400000
Per qualche dollaro in più,12/18/1965,600000,15000000,14400000
Confessions of a Teenage Drama Queen,2/17/2004,15000000,29331068,14331068
Per un pugno di dollari,9/12/1964,200000,14500000,14300000
The Core,3/28/2003,60000000,74208267,14208267
The Gambler,12/25/2014,25000000,39171130,14171130
Malcolm X,11/18/1992,34000000,48169908,14169908
A Nightmare on Elm Street 5: The Dream Child,8/11/1989,8000000,22168359,14168359
Breakdown,5/2/1997,36000000,50159144,14159144
My Left Foot: The Story of Christy Brown,7/21/1989,645180,14743391,14098211
The 6th Day,11/17/2000,82000000,96085477,14085477
Endless Love,2/12/2014,20000000,34077920,14077920
The Sisterhood of the Traveling Pants,6/1/2005,25000000,39053061,14053061
The Big Hit,4/24/1998,13000000,27007143,14007143
Auf der anderen Seite,9/27/2007,3800000,17804565,14004565
Baggage Claim,9/27/2013,8500000,22456509,13956509
Delhi Belly,7/1/2011,4090000,18035000,13945000
She's the Man,3/17/2006,20000000,33889159,13889159
Jason's Lyric,9/28/1994,7000000,20851521,13851521
Enough,5/24/2002,38000000,51801187,13801187
Adaptation.,12/6/2002,19000000,32801173,13801173
Prom Night,7/18/1980,1000000,14796236,13796236
Kuch Kuch Hota Hai,10/16/1998,1530000,15306000,13776000
Café Society,5/11/2016,30000000,43763247,13763247
Little Shop of Horrors,12/19/1986,25000000,38748395,13748395
The Last Starfighter,7/13/1984,15000000,28733290,13733290
The Incredible Hulk,6/12/2008,150000000,163712074,13712074
The Player,4/3/1992,8000000,21706101,13706101
Elektra,1/13/2005,43000000,56681566,13681566
RED,10/13/2010,58000000,71664962,13664962
Deep Blue Sea,7/28/1999,60000000,73648228,13648228
Joy Ride,10/5/2001,23000000,36642838,13642838
Jack,8/9/1996,45000000,58620973,13620973
Celda 211,11/6/2009,5700000,19300483,13600483
How To Make An American Quilt,10/6/1995,10000000,23574130,13574130
Hellraiser,9/11/1987,1000000,14564027,13564027
The Guard,7/7/2011,6000000,19560274,13560274
Friday After Next,11/22/2002,20000000,33526835,13526835
Poetic Justice,7/23/1993,14000000,27515786,13515786
Reservoir Dogs,9/2/1992,1200000,14661007,13461007
Eega,6/6/2012,5990000,19450000,13460000
The Informant!,9/18/2009,22000000,35424826,13424826
The Invention of Lying,9/13/2009,18500000,31912793,13412793
Baby Boy,6/27/2001,16000000,29381649,13381649
City Heat,12/5/1984,25000000,38348988,13348988
The Great Race,7/1/1965,12000000,25333333,13333333
A Night at the Roxbury,10/1/1998,17000000,30331165,13331165
Million Dollar Arm,5/9/2014,25000000,38307627,13307627
All Dogs Go to Heaven,11/17/1989,13800000,27100027,13300027
Where Eagles Dare,12/4/1968,7700000,21000000,13300000
Before Sunset,2/10/2004,2700000,15992615,13292615
Joe Dirt,4/10/2001,17700000,30987695,13287695
Action Jackson,2/12/1988,7000000,20256975,13256975
Fan,4/15/2016,16000000,29251596,13251596
Private Parts,3/7/1997,28000000,41230799,13230799
Cool Hand Luke,6/22/1967,3000000,16217773,13217773
Children of the Corn,3/9/1984,800000,14000000,13200000
Kickboxer,4/20/1989,1500000,14697005,13197005
Righteous Kill,9/11/2008,60000000,73174566,13174566
The Buddy Holly Story,5/18/1978,1200000,14363400,13163400
Ida,10/25/2013,2159280,15298355,13139075
Blue Valentine,12/27/2010,3500000,16566240,13066240
Creepshow,11/12/1982,8000000,21028755,13028755
Jagten,8/28/2012,3800000,16800000,13000000
Eyes of Laura Mars,8/2/1978,7000000,20000000,13000000
Corky Romano,10/12/2001,11000000,23978402,12978402
Jason Goes to Hell: The Final Friday,8/13/1993,3000000,15938065,12938065
Gong fu guan lan,2/7/2008,10000000,22896728,12896728
A Lot Like Love,4/22/2005,30000000,42886719,12886719
Aliens in the Attic,7/31/2009,45000000,57881056,12881056
Soul Kitchen,9/9/2009,5000000,17872796,12872796
[REC]²,9/15/2009,5600000,18469680,12869680
Death Warrant,9/14/1990,4000000,16853487,12853487
Seed of Chucky,11/11/2004,12000000,24829644,12829644
Tales from the Darkside: The Movie,5/3/1990,3500000,16324573,12824573
Clockstoppers,3/17/2002,26000000,38793283,12793283
Clockstoppers,3/17/2002,26000000,38793283,12793283
God's Not Dead,3/21/2014,17000000,29789000,12789000
The Nice Guys,5/15/2016,50000000,62788218,12788218
Halloween 4: The Return of Michael Myers,10/21/1988,5000000,17768757,12768757
A Mighty Wind,4/16/2003,6000000,18750246,12750246
The World According to Garp,8/13/1982,17000000,29712172,12712172
リン�?2,1/23/1999,6000000,18686644,12686644
Hellraiser: Bloodline,3/8/1996,4000000,16675000,12675000
It Follows,2/4/2015,2000000,14674076,12674076
Return to Me,4/7/2000,24000000,36609995,12609995
The Serpent and the Rainbow,2/5/1988,7000000,19595031,12595031
Black or White,9/6/2014,9000000,21571189,12571189
Каникулы строгого режима,8/25/2009,5000000,17566040,12566040
30 Minutes or Less,8/11/2011,28000000,40547440,12547440
Mere Brother Ki Dulhan,9/9/2011,5510000,18050000,12540000
More American Graffiti,8/3/1979,2500000,15014674,12514674
Black Christmas,12/25/2006,9000000,21510851,12510851
Las aventuras de Tadeo Jones,8/31/2012,10500000,23000000,12500000
Sinbad and the Eye of the Tiger,7/15/1977,3500000,16000000,12500000
Trainspotting,2/23/1996,4000000,16491080,12491080
A Dangerous Method,9/30/2011,15000000,27462041,12462041
Tomcats,3/30/2001,11000000,23430766,12430766
The First Power,4/6/1990,10000000,22424195,12424195
2010,12/6/1984,28000000,40400657,12400657
Cocktail,7/13/2012,6400000,18800000,12400000
Hit & Run,8/22/2012,2000000,14400000,12400000
Less Than Zero,11/6/1987,1,12396383,12396382
StreetDance 3D,5/19/2010,5773100,18144030,12370930
Spaced Invaders,4/27/1990,3000000,15369573,12369573
Transamerica,12/23/2005,1000000,13350369,12350369
Alexander,11/21/2004,155000000,167298192,12298192
Perfect Stranger,4/12/2007,60795000,73090611,12295611
Lockout,4/12/2012,20000000,32204030,12204030
Daddy Day Camp,8/8/2007,6000000,18197398,12197398
Mrs. Miniver,6/4/1942,1344000,13500000,12156000
Muriel's Wedding,9/29/1994,3000000,15119639,12119639
마더,5/28/2009,5000000,17112713,12112713
You Again,9/24/2010,20000000,32005248,12005248
The Stepford Wives,6/10/2004,90000000,102000000,12000000
Sweet Charity,1/1/1969,8000000,20000000,12000000
Don't Be Afraid of the Dark,11/6/2010,25000000,36993168,11993168
올드보이,1/1/2003,3000000,14980005,11980005
Halloween III: Season of the Witch,10/22/1982,2500000,14400000,11900000
Winter's Bone,6/11/2010,2000000,13831503,11831503
Cowboys & Aliens,7/29/2011,163000000,174822325,11822325
Arrambam,10/31/2013,9200000,21000000,11800000
Deepwater Horizon,9/29/2016,110000000,121790373,11790373
Jay and Silent Bob Strike Back,8/22/2001,22000000,33788161,11788161
My Blueberry Nights,5/16/2007,10000000,21786738,11786738
Chasing Amy,4/4/1997,250000,12021272,11771272
A Hard Day's Night,7/6/1964,560000,12299668,11739668
The Remains of the Day,11/5/1993,11500000,23237911,11737911
Let's Do It Again,10/11/1975,70000,11800000,11730000
Frankenstein,11/21/1931,291000,12000000,11709000
Soodhu Kavvum,5/1/2013,310000,12000000,11690000
Phantasm,3/28/1979,300000,11988469,11688469
Paint Your Wagon,10/15/1969,20000000,31678778,11678778
The Lobster,10/8/2015,4000000,15656193,11656193
The Rookie,12/6/1990,10000000,21633874,11633874
Taxi,10/6/2004,25000000,36609966,11609966
रान्झाना,6/21/2013,6400000,18000000,11600000
Mud,5/1/2013,10000000,21587700,11587700
十三人の刺客,9/9/2010,6000000,17555141,11555141
Shocker,10/27/1989,5000000,16554699,11554699
Porky's Revenge,3/22/1985,9000000,20518905,11518905
Hocus Pocus,7/16/1993,28000000,39514713,11514713
Nefes: Vatan Sağolsun,10/15/2009,2000000,13500000,11500000
Die Welle,3/11/2008,7500000,19000000,11500000
Married to the Mob,8/19/1988,10000000,21486757,11486757
Middle School: The Worst Years of My Life,10/7/2016,8500000,19985196,11485196
All About the Benjamins,3/8/2002,14000000,25482931,11482931
Gridiron Gang,9/15/2006,30000000,41480851,11480851
Top Secret!,6/8/1984,9000000,20458340,11458340
Magnolia,12/8/1999,37000000,48451803,11451803
Lucky Lady,12/25/1975,13000000,24441725,11441725
Night of the Comet,11/16/1984,3000000,14418922,11418922
Vegas Vacation,2/13/1997,25000000,36400360,11400360
Above the Law,4/8/1988,7500000,18869631,11369631
Beauty Shop,6/2/2005,25000000,36351350,11351350
Machete,9/1/2010,20000000,31327899,11327899
魔女の宅急便,7/29/1989,6900000,18172849,11272849
ദൃശ്യം,12/19/2013,750000,12000000,11250000
Parker,1/23/2013,35000000,46216641,11216641
Rangeela,1/1/1995,2800000,14000000,11200000
Shame,10/2/2011,6500000,17693675,11193675
The Haunting,7/23/1999,80000000,91188905,11188905
Prince of Darkness,10/23/1987,3000000,14182492,11182492
Sunshine Cleaning,1/18/2008,5000000,16174377,11174377
Critters,4/11/1986,2000000,13167232,11167232
To Kill a Mockingbird,12/25/1962,2000000,13129846,11129846
The Running Man,11/13/1987,27000000,38122105,11122105
The Shaggy Dog,3/9/2006,50000000,61112916,11112916
Silent House,1/21/2011,2000000,13101672,11101672
Arundhati,1/16/2009,2915739,14000000,11084261
"\"대�?\"\"While the Kingdom of Korea is under occupation by the Japanese\"",12/16/2015,5000,11083449,11078449
xXx: State of the Union,4/27/2005,60000000,71073932,11073932
The Mechanic,1/13/2011,40000000,51070807,11070807
Kicking & Screaming,5/13/2005,45000000,56070433,11070433
Love & Friendship,5/27/2016,3000000,14016568,11016568
Aquamarine,3/3/2006,12000000,23006849,11006849
The Dark Tower,8/3/2017,60000000,71000000,11000000
Vaaranam Aayiram,11/14/2008,3000000,14000000,11000000
Rules of Engagement,4/7/2000,60000000,71000000,11000000
Singh Is Kinng,1/1/2008,14000000,25000000,11000000
Vizontele Tuuba,1/21/2004,3000000,13954476,10954476
Akeelah and the Bee,4/28/2006,8000000,18948425,10948425
Young Adult,12/16/2011,12000000,22939027,10939027
Leap Year,1/8/2010,19000000,29922472,10922472
Rounders,9/11/1998,12000000,22921898,10921898
स्पेशल 26,2/7/2013,7100000,18000000,10900000
The Birth of a Nation,2/8/1915,100000,11000000,10900000
Fantasia 2000,12/17/1999,80000000,90874570,10874570
Antwone Fisher,12/19/2002,12500000,23367586,10867586
Highlander III: The Sorcerer,11/29/1994,26000000,36800000,10800000
The Chronicles of Riddick,6/11/2004,105000000,115772733,10772733
The Dead Zone,10/21/1983,10000000,20766616,10766616
Convoy,6/27/1978,12000000,22765081,10765081
Rudy,9/17/1993,12000000,22750363,10750363
Les Poupées Russes,6/15/2005,13000000,23727301,10727301
Wishmaster,9/19/1997,5000000,15719109,10719109
RoboCop 2,6/22/1990,35000000,45681173,10681173
Gods of Egypt,2/25/2016,140000000,150680864,10680864
16 Blocks,3/1/2006,55000000,65664721,10664721
Sparkle,8/17/2012,14000000,24637469,10637469
The Way of the Gun,9/8/2000,8500000,19125401,10625401
Random Hearts,10/8/1999,64000000,74608570,10608570
Wimbledon,9/13/2004,31000000,41512007,10512007
Creepshow 2,5/1/1987,3500000,14000000,10500000
Roman Holiday,9/2/1953,1500000,12000000,10500000
Dhoom,8/27/2004,1500000,12000000,10500000
Queen of the Damned,2/10/2002,35000000,45479110,10479110
What's Your Number?,9/30/2011,20000000,30426096,10426096
ДухLess,10/4/2012,2800000,13218980,10418980
Trapeze,5/30/1956,4000000,14400000,10400000
Haywire,11/6/2011,23000000,33372606,10372606
De rouille et d'os,5/17/2012,15400000,25762027,10362027
Safe,4/16/2012,30000000,40346186,10346186
Reno 911!: Miami,2/23/2007,10000000,20342161,10342161
Pina,2/24/2011,4317946,14624826,10306880
Bloodsport,2/26/1988,1500000,11806119,10306119
Pink Floyd: The Wall,7/14/1982,12000000,22244207,10244207
The Return of the Living Dead,5/15/1985,4000000,14237000,10237000
Chain Reaction,8/2/1996,50000000,60209334,10209334
High Plains Drifter,4/19/1973,5500000,15700000,10200000
The House on Sorority Row,1/21/1983,425000,10604986,10179986
The Last Exorcism Part II,2/28/2013,5000000,15179302,10179302
葉問,12/12/2008,11715578,21888598,10173020
The International,2/3/2009,50000000,60161391,10161391
Just My Luck,5/12/2006,28000000,38159905,10159905
Scanners,1/14/1981,4100000,14225876,10125876
Another Year,11/5/2010,8000000,18124262,10124262
Halloween: The Curse of Michael Myers,9/29/1995,5000000,15116634,10116634
Facing the Giants,9/29/2006,100000,10178331,10078331
О чём говорят мужчины,3/4/2010,1950000,12005838,10055838
Going the Distance,9/1/2010,32000000,42045846,10045846
Dostana,11/13/2008,10000000,20000000,10000000
Torn Curtain,7/13/1966,3000000,13000000,10000000
The Egyptian,8/25/1954,5000000,15000000,10000000
Nurse 3-D,9/28/2013,10,10000000,9999990
The Sitter,12/9/2011,25000000,34942188,9942188
Kubo and the Two Strings,8/18/2016,60000000,69929545,9929545
The Best of Me,10/16/2014,26000000,35926213,9926213
Play Misty for Me,11/3/1971,725000,10600000,9875000
Being John Malkovich,9/30/1999,13000000,22863596,9863596
Escape from the Planet of the Apes,5/20/1971,2500000,12348905,9848905
Bananas,4/28/1971,2000000,11833696,9833696
House of 1000 Corpses,4/11/2003,7000000,16829545,9829545
The Edge of Seventeen,11/18/2016,9000000,18803648,9803648
The Sugarland Express,4/5/1974,3000000,12800000,9800000
Whiplash,10/10/2014,3300000,13092000,9792000
The Craft,5/3/1996,15000000,24769466,9769466
The Lost Weekend,11/25/1945,1250000,11000000,9750000
Dil To Pagal Hai,10/30/1997,1300000,11000000,9700000
Garv: Pride and Honour,7/9/2004,1300000,11000000,9700000
Cyborg,4/7/1989,500000,10166459,9666459
Glee: The Concert Movie,8/11/2011,9000000,18663238,9663238
The Island of Dr. Moreau,8/23/1996,40000000,49627779,9627779
Sing Street,3/11/2016,4000000,13624522,9624522
Buffy the Vampire Slayer,7/24/1992,7000000,16624456,9624456
कभी अलविदा ना कहना,8/11/2006,7400000,17000000,9600000
The Squid and the Whale,10/5/2005,1500000,11098131,9598131
Casablanca,11/26/1942,878000,10462500,9584500
Boys Don't Cry,9/2/1999,2000000,11540607,9540607
Katyń,9/21/2007,5200000,14723313,9523313
In Cold Blood,12/14/1967,3500000,13007551,9507551
The Rescuers Down Under,11/16/1990,37931000,47431461,9500461
American Ninja,8/30/1985,1000000,10499694,9499694
Charade,12/5/1963,4000000,13474588,9474588
Half Baked,1/16/1998,8000000,17460020,9460020
The African Queen,12/3/1951,1300000,10750000,9450000
King of Kings,10/11/1961,5037000,14483352,9446352
The History Boys,10/2/2006,4000000,13401952,9401952
King Kong,4/7/1933,672000,10000000,9328000
Rang De Basanti,1/26/2006,2200000,11502151,9302151
The Nun's Story,6/18/1959,3500000,12800000,9300000
North by Northwest,7/7/1959,4000000,13275000,9275000
Yu-Gi-Oh! The Movie,8/13/2004,20000000,29170410,9170410
Stir of Echoes,9/10/1999,12000000,21133087,9133087
Kaminey,8/14/2009,9000000,18130000,9130000
Vals Im Bashir,6/25/2008,2000000,11125849,9125849
Frenzy,5/25/1972,3500000,12600000,9100000
The Bellboy,7/20/1960,900000,10000000,9100000
Les Aventures extraordinaires d'Adèle Blanc-Sec,4/9/2010,25000000,34100000,9100000
Pet Sematary II,8/28/1992,8000000,17092453,9092453
Hellbound: Hellraiser II,12/23/1988,3000000,12090735,9090735
Cry_Wolf,9/16/2005,1000000,10047674,9047674
Gojira ni-sen mireniamu,12/11/1999,1000000,10037390,9037390
Cousins,2/10/1989,13000000,22030000,9030000
Yves Saint Laurent,1/8/2014,12000000,21026290,9026290
Kissing Jessica Stein,4/21/2001,1000000,10013424,9013424
They Live,11/23/1988,4000000,13008928,9008928
Tea with Mussolini,3/25/1999,12000000,21001563,9001563
Dil Dhadakne Do,6/5/2015,13000000,22000000,9000000
Gabbar Singh,5/11/2012,7000000,16000000,9000000
Barry Lyndon,12/18/1975,11000000,20000000,9000000
Friday the 13th Part VIII: Jason Takes Manhattan,7/28/1989,5000000,14000000,9000000
The Great Dictator,10/15/1940,2000000,11000000,9000000
The Night of the Iguana,8/6/1964,3000000,12000000,9000000
Battle Beyond the Stars,9/8/1980,2000000,11000000,9000000
Jane Austen's Mafia!,7/24/1998,10000000,19000000,9000000
Bachelorette,8/6/2012,3000000,11947954,8947954
Secrets & Lies,5/24/1996,4500000,13417292,8917292
The Birds,3/28/1963,2500000,11403529,8903529
The Story of Us,10/13/1999,50000000,58900031,8900031
The Good Girl,1/12/2002,8000000,16856124,8856124
Tin Cup,8/16/1996,45000000,53854588,8854588
A Perfect Getaway,6/8/2009,14000000,22852638,8852638
Glory,12/15/1989,18000000,26828365,8828365
Jaane Tu... Ya Jaane Na,7/4/2008,2300000,11100000,8800000
English Vinglish,9/14/2012,2840000,11620000,8780000
Rockstar,11/11/2011,10920000,19660000,8740000
Gallipoli,8/13/1981,3000000,11740000,8740000
The Choice,2/4/2016,10000000,18730891,8730891
Dave Chappelle's Block Party,9/12/2005,3000000,11718595,8718595
